longitude	latitude	speed
-122.726358	45.455295	11.4
-122.726343	45.454948	7.6
-122.726328	45.454838	2.4
-122.726258	45.454673	3.6
-122.726012	45.454572	4.6
-122.725438	45.454568	8.8
-122.724725	45.454567	11
-122.72396	45.45456	11.8
-122.723112	45.454552	13.2
-122.72222	45.454543	13.8
-122.721383	45.45451	12.8
-122.720802	45.454482	9
-122.720617	45.454417	3.2
-122.720657	45.454243	4
-122.720825	45.45407	5.2
-122.72089	45.453993	2
-122.72091	45.453968	0.16
-122.721088	45.453695	6.8
-122.721355	45.4533	9.6
-122.721643	45.452863	10.6
-122.721978	45.45238	12
-122.722345	45.451818	13.6
-122.722725	45.451237	14.2
-122.723212	45.450688	14.2
-122.72373	45.450143	14.6
-122.72411	45.449552	14.4
-122.724458	45.44896	14.2
-122.724828	45.448312	15.4
-122.72521	45.447652	15.6
-122.725633	45.447007	15.8
-122.726037	45.446388	14.8
-122.7264	45.445838	13.4
-122.726653	45.44548	8.8
-122.726882	45.445217	6.8
-122.72711	45.444693	3.05
-122.727182	45.444093	13.4
-122.727183	45.443413	15
-122.72718	45.442712	15.4
-122.727175	45.441997	15.8
-122.727167	45.441298	15.4
-122.727163	45.440692	13.4
-122.727192	45.440235	10
-122.727243	45.439993	5.4
-122.72725	45.439918	1.6
-122.519925	45.50415	-5.758
-122.520673	45.50415	11.4
-122.521427	45.50415	11.8
-122.522215	45.504153	12.2
-122.523002	45.504152	12.2
-122.523735	45.504152	11.2
-122.52441	45.504143	10.6
-122.524908	45.504135	7.8
-122.525112	45.504133	3.4
-122.525442	45.504132	0.625
-122.526103	45.504133	10.2
-122.526838	45.504123	11.4
-122.527545	45.50412	11
-122.528272	45.504128	11.2
-122.528938	45.50413	10.4
-122.52947	45.504128	8.2
-122.530003	45.504132	8.2
-122.530663	45.504137	10.5
-122.531553	45.504138	11.6
-122.532343	45.504145	12.4
-122.533148	45.504148	12.4
-122.533937	45.50415	12.2
-122.534682	45.50415	11.6
-122.535417	45.504143	11.4
-122.536172	45.504152	11.6
-122.536897	45.504177	11.2
-122.537385	45.50419	7.4
-122.537857	45.504195	7.4
-122.538255	45.504202	6
-122.538378	45.504202	1.8
-122.53891	45.504187	0.8
-122.539617	45.504197	11
-122.540348	45.504207	11.4
-122.541067	45.504215	11
-122.541828	45.50422	12
-122.542647	45.50423	12.6
-122.54345	45.504238	12.4
-122.544227	45.504245	12.2
-122.545073	45.504253	11
-122.545975	45.504263	17.5
-122.54688	45.504275	14
-122.547712	45.504283	12.8
-122.548422	45.50429	10.6
-122.548763	45.504292	4.8
-122.548813	45.504293	0.6
-122.549803	45.5043	1.171
-122.550505	45.504303	10.8
-122.551247	45.50431	11.6
-122.552032	45.504315	12.2
-122.552853	45.50432	12.6
-122.553653	45.504317	12.4
-122.554457	45.504328	12.4
-122.555292	45.504343	13
-122.556167	45.50435	13.6
-122.557022	45.504362	13.2
-122.557865	45.50437	13
-122.558737	45.504382	13.6
-122.559502	45.504392	11.2
-122.55991	45.5044	5.8
-122.560025	45.504403	1.4
-122.560895	45.504418	1.25
-122.561693	45.504432	12.4
-122.562512	45.504452	12.8
-122.563308	45.504473	12.2
-122.564112	45.504488	12.6
-122.564938	45.504503	12.6
-122.56573	45.504518	12.2
-122.566452	45.504525	11
-122.56706	45.504533	9
-122.567412	45.50454	4.8
-122.56871	45.504557	1.514
-122.569453	45.504572	11.8
-122.57027	45.504583	12.6
-122.571087	45.5046	12.6
-122.571838	45.504613	11.4
-122.572503	45.504608	10.2
-122.573183	45.50462	10.8
-122.573927	45.504645	9.4
-122.574648	45.504662	11.2
-122.57519	45.50468	8.4
-122.575347	45.504687	2.6
-122.576427	45.50469	1.509
-122.577163	45.504733	11.4
-122.577888	45.5048	11.4
-122.578505	45.5049	9.8
-122.57894	45.504988	7
-122.579157	45.505028	3.4
-122.579237	45.505038	1.2
-122.579753	45.505095	8
-122.632403	45.504793	4.845
-122.631898	45.504793	7.8
-122.631393	45.504798	7.8
-122.630905	45.504803	7.6
-122.630445	45.5048	7.2
-122.62994	45.504797	7.8
-122.629462	45.504792	7.4
-122.628968	45.504795	7.6
-122.628415	45.504793	8.6
-122.627852	45.504795	7.333
-122.627343	45.504793	9.75
-122.626905	45.504793	6.8
-122.626358	45.504795	8.6
-122.62574	45.504792	9.6
-122.625133	45.504792	9.4
-122.624535	45.504788	9.2
-122.623968	45.504787	8.8
-122.623405	45.504777	8.6
-122.622855	45.504768	8.6
-122.622423	45.504767	6.4
-122.622212	45.50476	3
-122.621292	45.504777	2.96
-122.620858	45.504783	6.8
-122.620442	45.504783	6.4
-122.619998	45.504785	7
-122.61953	45.504787	7.2
-122.619105	45.504922	7.2
-122.618763	45.505147	7.4
-122.429655	45.503552	8.719
-122.429418	45.503342	6
-122.42894	45.503213	8
-122.428537	45.503107	6.6
-122.428202	45.503013	5.6
-122.428068	45.502982	2.2
-122.427663	45.502933	6.2
-122.427237	45.502918	6.8
-122.427013	45.502912	3.4
-122.425977	45.502965	1.473
-122.42538	45.502972	9.2
-122.42482	45.502978	8.6
-122.424302	45.502987	8.2
-122.423737	45.502993	8.8
-122.423125	45.502998	9.4
-122.42254	45.503008	9.2
-122.421985	45.503007	8.4
-122.42153	45.503007	7
-122.421308	45.503008	3.2
-122.42128	45.503008	0.4
-122.42128	45.503008	0.333
-122.421252	45.503008	1
-122.420868	45.503015	6.2
-122.420313	45.503022	8.8
-122.419768	45.50303	8.4
-122.419248	45.503038	8
-122.418878	45.503043	5.4
-122.418238	45.503055	0.714
-122.417975	45.50304	3.8
-122.417865	45.502928	3.2
-122.417855	45.502648	6.2
-122.417893	45.502432	4.6
-122.417988	45.502293	3
-122.41802	45.502258	0.75
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.41802	45.502258	0
-122.679542	45.517237	5
-122.679445	45.517372	3
-122.679442	45.517378	0
-122.679442	45.517378	0
-122.679442	45.517378	0
-122.679442	45.517378	0
-122.679442	45.517378	0
-122.679178	45.517957	2.029
-122.679032	45.518222	6.4
-122.6789	45.518475	5.8
-122.678833	45.51868	4.2
-122.678805	45.518747	1
-122.678747	45.518853	0.75
-122.678683	45.518967	0.286
-122.678528	45.519262	5.667
-122.678388	45.519468	5
-122.678258	45.519712	5.8
-122.678097	45.520008	5.833
-122.677963	45.520197	4
-122.677888	45.520332	3
-122.677722	45.520587	6.2
-122.677578	45.520795	5.2
-122.677417	45.521152	0.672
-122.67732	45.521358	4.8
-122.618357	45.505242	3.616
-122.617865	45.505257	7.8
-122.617323	45.50526	7
-122.6168	45.505258	10
-122.616287	45.505262	8
-122.615752	45.505267	8.4
-122.615298	45.505273	6.8
-122.614917	45.505277	5.8
-122.6145	45.505277	6.6
-122.614028	45.505288	7.4
-122.613522	45.505293	7.8
-122.613062	45.505292	7
-122.612587	45.5053	7.4
-122.612108	45.505303	7.4
-122.611632	45.505295	7.4
-122.61133	45.505287	4.4
-122.610918	45.505297	6.8
-122.610397	45.505307	8.2
-122.609953	45.50531	6.4
-122.609707	45.505312	3.4
-122.60892	45.505305	2.167
-122.608373	45.505305	8.6
-122.607703	45.50531	10.6
-122.606998	45.505315	10.8
-122.606315	45.505317	10.6
-122.605657	45.50532	10.2
-122.60499	45.505327	10.4
-122.604327	45.50533	10.4
-122.603688	45.505338	9.6
-122.603102	45.505342	9
-122.6026	45.505332	7.8
-122.602068	45.505335	8.2
-122.601503	45.505338	8.8
-122.60088	45.50534	8.333
-122.600182	45.505343	11
-122.599445	45.505343	11.4
-122.59874	45.505347	10.8
-122.598068	45.505348	10.6
-122.597393	45.505355	10.4
-122.596688	45.505357	10.8
-122.595983	45.505357	11
-122.595302	45.505357	10.6
-122.594622	45.505353	10.6
-122.594033	45.505357	9
-122.593472	45.505353	8.8
-122.592897	45.505357	8.8
-122.591497	45.505357	10.9
-122.590763	45.505355	11.4
-122.590033	45.505355	11.4
-122.589323	45.505357	11
-122.588562	45.505363	11.8
-122.587785	45.505363	12
-122.587042	45.50536	11.6
-122.58637	45.505363	10.2
-122.5857	45.505365	10.4
-122.585037	45.505367	10.4
-122.584347	45.505363	10.6
-122.583578	45.505365	14.4
-122.582758	45.505362	10.2
-122.58197	45.50531	12.4
-122.581223	45.5052	11.8
-122.580553	45.505087	10.6
-122.57988	45.504972	10.8
-122.579227	45.504865	10.2
-122.578677	45.504767	8.8
-122.578348	45.504683	5.4
-122.577732	45.504632	0.98
-122.577148	45.504583	9.2
-122.576495	45.504545	10.2
-122.575828	45.504533	10.4
-122.575162	45.50453	10.4
-122.574492	45.504515	10.2
-122.573858	45.5045	10
-122.573203	45.504482	10
-122.57252	45.504467	10.8
-122.571835	45.504465	10.6
-122.571128	45.50446	10.8
-122.570402	45.504448	11.4
-122.569678	45.50442	11.2
-122.569135	45.504412	8
-122.56905	45.504412	1.2
-122.56871	45.504407	5.6
-122.568113	45.504397	9.4
-122.56748	45.504392	9.8
-122.567053	45.504388	6.2
-122.56694	45.504385	1.6
-122.566863	45.504385	0.467
-122.566392	45.50439	7.6
