longitude	latitude	speed
-122.688308	45.515592	14.6
-122.687897	45.516237	15.2
-122.687603	45.516902	15
-122.68729	45.517595	16.2
-122.686905	45.518413	19.4
-122.68644	45.519343	22
-122.685937	45.520288	22
-122.685565	45.521243	21.8
-122.685622	45.522235	22
-122.68603	45.523163	21
-122.686417	45.523957	18.2
-122.686588	45.52468	16
-122.686642	45.525417	16.4
-122.686677	45.526192	17.2
-122.686708	45.527055	19.2
-122.68674	45.527948	19.8
-122.686775	45.52884	19.6
-122.686813	45.529757	20.4
-122.686858	45.53073	21.6
-122.686903	45.531728	21.8
-122.68694	45.532652	20.4
-122.686965	45.533538	19.4
-122.686883	45.534372	18.2
-122.68653	45.53498	13.6
-122.68621	45.535295	8.4
-122.685853	45.535603	8.4
-122.685603	45.53581	5.6
-122.685445	45.535943	3.8
-122.685153	45.536188	7.8
-122.684737	45.536533	10.2
-122.684218	45.536973	13
-122.683617	45.537478	14.8
-122.682935	45.538053	16.6
-122.682183	45.538695	15
-122.681392	45.539365	23
-122.68055	45.540068	16.4
-122.679673	45.540842	21.6
-122.678773	45.541598	21.8
-122.677957	45.54229	19.8
-122.677222	45.542913	18
-122.676548	45.543563	17.8
-122.676467	45.544422	17.6
-122.676708	45.545178	17.2
-122.67727	45.545885	4.212
-122.678517	45.558468	15.2
-122.678505	45.559277	17.8
-122.678493	45.560048	17
-122.678493	45.560845	17.6
-122.678505	45.561702	19
-122.678533	45.562588	19.4
-122.678563	45.563522	20.6
-122.678573	45.564438	20.2
-122.678573	45.565315	19.4
-122.678563	45.566173	18.8
-122.678555	45.567023	18.8
-122.678547	45.567843	18.2
-122.678552	45.568597	16.6
-122.678567	45.569297	15.4
-122.678585	45.569907	13.4
-122.678587	45.570432	11.6
-122.678585	45.570998	12.4
-122.678588	45.571575	12.6
-122.678585	45.572195	13.6
-122.678577	45.572898	15.4
-122.678572	45.573645	16.6
-122.678563	45.57434	15.2
-122.67855	45.574963	13.6
-122.678547	45.575542	12.8
-122.678545	45.576057	11.2
-122.67854	45.576555	11
-122.678533	45.577115	12.2
-122.678523	45.577642	11.6
-122.678517	45.578082	9.8
-122.678513	45.578462	8.2
-122.678512	45.578803	7.6
-122.678508	45.579198	8.6
-122.678502	45.579612	9.2
-122.678497	45.580118	11
-122.678493	45.58068	12.4
-122.678498	45.58125	12.6
-122.678525	45.581792	11.8
-122.678588	45.582327	11.8
-122.678672	45.582837	11.2
-122.678755	45.583185	7.8
-122.678843	45.583495	7
-122.679	45.58395	10.2
-122.679152	45.584327	8.6
-122.679243	45.58454	4.8
-122.679362	45.584807	6
-122.679503	45.585115	7.2
-122.67963	45.585395	6.4
-122.679797	45.58576	8.4
-122.679993	45.586192	10
-122.680182	45.586603	9.4
-122.680428	45.587165	13
-122.680687	45.587748	13.4
-122.680918	45.588257	11.8
-122.681155	45.588785	12.2
-122.681403	45.589328	12.6
-122.68162	45.589812	11
-122.681823	45.590255	10.2
-122.68202	45.590688	10
-122.682147	45.590977	6.4
-122.682257	45.591227	5.8
-122.682395	45.591535	7
-122.682555	45.591893	8.2
-122.682703	45.592232	7.8
-122.682848	45.59258	8
-122.682993	45.592908	7.6
-122.683082	45.593113	4.6
-122.683167	45.593308	4.4
-122.683255	45.59351	4.6
-122.683352	45.593717	4.8
-122.683462	45.59396	5.6
-122.68357	45.5942	5.6
-122.683733	45.59457	8.6
-122.683912	45.594997	9.8
-122.684088	45.59547	10.8
-122.67795	45.546633	19.8
-122.678515	45.547487	21.2
-122.678678	45.548438	21.2
-122.678668	45.549377	20.8
-122.678653	45.550293	20.2
-122.678632	45.551228	20.6
-122.678615	45.552145	20.4
-122.6786	45.553027	19.4
-122.678587	45.553947	20.4
-122.678573	45.554893	20.8
-122.678558	45.555808	20.4
-122.678547	45.556603	17.6
-122.678535	45.557217	13.6
-122.678527	45.557773	12.2
(481 rows)
