longitude	latitude	speed
-122.661678	45.558318	27
-122.661685	45.557773	27
-122.661698	45.55726	27
-122.661703	45.556742	27
-122.661702	45.556215	27
-122.661687	45.555697	27
-122.661687	45.555258	27
-122.661688	45.55483	27
-122.661695	45.554412	27
-122.661698	45.553992	27
-122.661703	45.553575	27
-122.661707	45.553167	27
-122.661723	45.552332	27
-122.66173	45.551942	27
-122.661735	45.551547	27
-122.661722	45.551172	27
-122.661718	45.550813	27
-122.661725	45.550398	27
-122.66173	45.549997	27
-122.661732	45.549643	27
-122.661753	45.548977	27
-122.661767	45.548698	27
-122.661765	45.548392	27
-122.661768	45.547982	27
-122.661772	45.547562	27
-122.661772	45.54716	27
-122.661777	45.546758	27
-122.661782	45.546355	27
-122.661787	45.54603	27
-122.661785	45.545507	27
-122.661795	45.545082	27
-122.661797	45.544695	27
-122.661793	45.544333	27
-122.66175	45.54392	27
-122.661745	45.54351	27
-122.661768	45.543087	27
-122.661772	45.542692	27
-122.66178	45.542398	27
-122.661777	45.542323	27
-122.661773	45.542322	27
-122.661772	45.542258	27
-122.661762	45.541945	27
-122.661772	45.54156	27
-122.661777	45.541173	27
-122.661792	45.540782	27
-122.6618	45.540387	27
-122.661802	45.539997	27
-122.661807	45.53961	27
-122.661797	45.539185	27
-122.661783	45.538768	27
-122.661788	45.538335	27
-122.661803	45.537853	27
-122.661808	45.537358	27
-122.66181	45.536872	27
-122.661803	45.536412	27
-122.661802	45.535935	27
-122.661803	45.535448	27
-122.661798	45.53497	27
-122.6618	45.534613	27
-122.661793	45.534535	27
-122.661803	45.534275	27
-122.661817	45.534075	27
-122.661795	45.533588	27
-122.661788	45.533133	27
-122.661793	45.532715	27
-122.661805	45.532447	27
-122.661767	45.531892	27
-122.661777	45.531763	27
-122.661782	45.531745	27
-122.66178	45.531475	27
-122.661773	45.531058	27
-122.661783	45.530673	27
-122.6618	45.530407	27
-122.661822	45.530307	27
-122.661813	45.529573	27
-122.661818	45.529127	27
-122.661817	45.52869	27
-122.66184	45.528275	27
-122.661845	45.52787	27
-122.661847	45.527568	27
-122.66182	45.526818	27
-122.661817	45.52632	27
-122.661823	45.525735	27
-122.661827	45.52516	27
-122.661857	45.524645	27
-122.661878	45.524185	27
-122.66188	45.523782	27
-122.661882	45.523525	27
-122.661875	45.52272	27
-122.661878	45.522247	27
-122.661893	45.521727	27
-122.661897	45.521165	27
-122.661903	45.520605	27
-122.661903	45.520058	27
-122.661912	45.51953	27
-122.661915	45.519267	27
-122.661913	45.518812	27
-122.661918	45.51826	27
-122.661932	45.517713	27
-122.661943	45.517225	27
-122.661945	45.516763	27
-122.66194	45.516308	27
-122.661907	45.515855	27
-122.661868	45.515497	27
