longitude	latitude	speed
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	4.454
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426967	45.502272	0
-122.426987	45.502273	0.667
-122.427165	45.502267	2.8
-122.427412	45.502253	4
-122.427637	45.502238	3.6
-122.427798	45.502227	2.4
-122.427912	45.502243	1.8
-122.427975	45.502353	2.8
-122.427972	45.502547	4.6
-122.427967	45.502732	4.2
-122.427812	45.502857	3
-122.42762	45.50286	3.2
-122.427393	45.502793	4.4
-122.427135	45.50273	4.6
-122.426858	45.502653	4.8
-122.426632	45.502588	4
-122.426227	45.502713	1.025
-122.426223	45.502795	1.8
-122.426227	45.50304	5.8
-122.42622	45.50336	7.2
-122.426132	45.503685	7.4
-122.426035	45.50401	7.6
-122.426028	45.50433	7.2
-122.426035	45.504608	6
-122.426033	45.504705	1.8
-122.426032	45.50471	0.025
-122.425965	45.504818	2.6
-122.425725	45.504853	4.2
-122.425245	45.504857	8.2
-122.424613	45.504875	10
-122.423942	45.504893	10.6
-122.42328	45.504913	10.4
-122.4226	45.504903	10.8
-122.421952	45.504827	10.4
-122.421477	45.504772	7.2
-122.421288	45.504752	2.4
-122.421287	45.504752	0
-122.421287	45.504752	0
-122.421025	45.504723	5.2
-122.420453	45.504693	9.4
-122.419778	45.504703	10.8
-122.419122	45.504712	10.6
-122.418515	45.50472	9.4
-122.418088	45.504727	6.2
-122.417872	45.504732	2.8
-122.417815	45.504733	0.114
-122.417553	45.50474	4.2
-122.41719	45.504747	5.8
-122.416822	45.504745	6
-122.416583	45.50474	3.8
-122.416213	45.504748	1.5
-122.415485	45.504758	11.6
-122.414943	45.504767	8.6
-122.414593	45.504772	5.6
-122.414428	45.504773	2.6
-122.41429	45.504775	0.26
-122.413778	45.504782	8.4
-122.413045	45.504782	12
-122.412255	45.50478	12.6
-122.411395	45.504777	13.8
-122.410517	45.504775	14
-122.409625	45.504775	14.4
-122.408678	45.50477	15.2
-122.407732	45.504768	15
-122.406788	45.504768	15.2
-122.40585	45.504765	14.8
-122.404942	45.504763	14.6
-122.404062	45.504763	13.8
-122.403255	45.504765	12.8
-122.402478	45.504787	12.6
-122.401708	45.504785	12.2
-122.40106	45.504802	10.2
-122.400488	45.504807	8.8
-122.400182	45.504808	4.4
-122.400088	45.504808	1.8
-122.399803	45.504947	6.6
-122.399797	45.505367	10.2
-122.399805	45.505987	14.6
-122.399818	45.506695	16.2
-122.399832	45.507417	4.181
-122.39986	45.508118	15.8
-122.399878	45.50881	15.6
-122.399895	45.509473	15
-122.399905	45.510142	15.2
-122.399913	45.51083	15.8
-122.399912	45.511493	12.2
-122.399862	45.51215	15
-122.399653	45.51279	15
-122.399327	45.513382	14.4
-122.398987	45.513985	15
-122.398713	45.514613	15
-122.398518	45.515227	17.2
-122.3984	45.515843	11.2
-122.398353	45.516492	15
-122.398392	45.517162	15.2
-122.3984	45.517803	14.8
-122.398442	45.518272	10.6
-122.39845	45.518572	6.8
-122.398447	45.518673	2.2
-122.398448	45.518675	0
-122.398452	45.518827	3.6
-122.398512	45.519083	6
-122.398838	45.519172	5.8
-122.399325	45.519163	7.8
-122.399868	45.519153	8.6
-122.40029	45.51914	6.6
-122.400655	45.519133	6
-122.401248	45.519135	9.6
-122.402705	45.519133	11.7
-122.403408	45.51913	11.2
-122.404128	45.519133	11.4
-122.40491	45.519135	12.6
-122.40571	45.519137	12.8
-122.406498	45.519137	12.8
-122.407217	45.519137	11.2
-122.407608	45.519142	6
-122.407892	45.519135	1.2
-122.408447	45.519135	9.2
-122.409157	45.519135	11.4
-122.409895	45.519133	11.8
-122.410593	45.519133	11.2
-122.411188	45.519125	9.2
-122.411478	45.519122	4.4
-122.411627	45.519122	2.2
-122.411687	45.51912	0.8
-122.41194	45.519125	1.2
-122.412435	45.519125	8
-122.41284	45.519127	6
-122.412995	45.519125	0.65
-122.413493	45.519123	8.8
-122.41431	45.519123	13.2
-122.415207	45.519125	14.4
-122.41613	45.519125	14.8
-122.417072	45.519125	15.2
-122.418023	45.519127	15.4
-122.419	45.519125	15.6
-122.420167	45.519122	15.5
-122.420862	45.519105	9.8
-122.421012	45.519103	1.8
-122.421012	45.519103	0
-122.421012	45.519103	0
-122.421208	45.519107	4.2
-122.422005	45.519107	11.167
-122.422823	45.519107	13.4
-122.423685	45.519115	13.8
-122.424787	45.519115	14.833
-122.425938	45.519117	13.167
-122.426885	45.519118	18
-122.428013	45.519118	12.5
-122.42891	45.519118	14.4
-122.429788	45.519122	14
-122.43081	45.51912	13.667
-122.43162	45.51912	13
-122.432218	45.519118	12
-122.432917	45.519115	9.5
-122.433163	45.519117	5
-122.433245	45.519117	1.4
-122.433245	45.519117	0
-122.433245	45.519117	0
-122.433332	45.51912	1.75
-122.433795	45.519123	7.4
-122.434423	45.519128	10
-122.435957	45.51913	12.2
-122.436752	45.519132	12.8
-122.437562	45.519135	13
-122.438377	45.519135	13
-122.438857	45.519145	7.8
-122.439002	45.519143	0.8
-122.439457	45.519143	4.344
-122.440223	45.519143	12.2
-122.441038	45.519142	13
-122.441805	45.519143	12.2
-122.442545	45.519142	11.8
-122.443267	45.519142	11.6
-122.443993	45.519142	11.6
-122.444737	45.519145	11.8
-122.445493	45.519147	12.2
-122.446222	45.519145	11.6
-122.446912	45.519147	11
-122.447618	45.51915	11.4
-122.448343	45.51915	11.6
-122.44907	45.519153	11.6
-122.449812	45.519153	12
